fecha,CODRUTA,NCOORD,TAREA_CERRADA,HMIN,HMAX,OPCIONES,KM_REPARTO,TIME_REPARTO,KM_REGRESO,TIME_REGRESO
"2021-08-09 00:00:00",4303,495,0,"2021-08-09 04:19:00","2021-08-09 10:06:00",2,143.8,168,20.42,23
"2021-08-09 00:00:00",4401,314,0,"2021-08-09 04:21:00","2021-08-09 07:32:00",2,80.88,168,59.42,57
"2021-08-09 00:00:00",4504,253,0,"2021-08-09 04:54:00","2021-08-09 07:02:00",2,32.99,168,11.92,18
"2021-08-09 00:00:00",4509,427,0,"2021-08-09 03:54:00","2021-08-09 06:25:00",2,75.99,168,38.52,33
"2021-08-09 00:00:00",4511,337,0,"2021-08-09 05:54:00","2021-08-09 09:01:00",2,46.88,168,18.78,17
"2021-08-09 00:00:00",4512,463,0,"2021-08-09 05:18:00","2021-08-09 09:10:00",2,57.35,168,31.84,24
"2021-08-09 00:00:00",4514,526,0,"2021-08-09 05:05:00","2021-08-09 08:44:00",2,55.21,168,5.02,8
"2021-08-09 00:00:00",4516,482,0,"2021-08-09 05:31:00","2021-08-09 08:41:00",2,61.43,168,14.42,13
"2021-08-09 00:00:00",4517,526,0,"2021-08-09 04:40:00","2021-08-09 09:07:00",2,48.6,168,13.86,20
"2021-08-09 00:00:00",4603,567,0,"2021-08-09 04:49:00","2021-08-09 07:49:00",2,76.81,168,28.14,26
"2021-08-09 00:00:00",4701,478,0,"2021-08-09 04:27:00","2021-08-09 06:34:00",2,55.13,168,11.21,14
"2021-08-09 00:00:00",4717,573,0,"2021-08-09 03:43:00","2021-08-09 07:13:00",2,55.14,168,6.91,6
"2021-08-09 00:00:00",4718,474,0,"2021-08-09 04:05:00","2021-08-09 08:42:00",2,43.8,168,14.05,17
"2021-08-09 00:00:00",4816,647,0,"2021-08-09 04:30:00","2021-08-09 09:13:00",2,70.13,168,13.5,16
"2021-08-09 00:00:00",4817,403,0,"2021-08-09 04:29:00","2021-08-09 07:46:00",2,48.54,168,24.09,22
"2021-08-09 00:00:00",4818,520,0,"2021-08-09 03:51:00","2021-08-09 07:37:00",2,58.83,168,11.42,10
"2021-08-09 00:00:00",5001,474,0,"2021-08-09 04:23:00","2021-08-09 08:56:00",2,23.31,168,11.01,21
"2021-08-09 00:00:00",5111,575,0,"2021-08-09 05:14:00","2021-08-09 09:08:00",2,39.22,168,4.14,11
"2021-08-09 00:00:00",5112,504,0,"2021-08-09 04:13:00","2021-08-09 07:49:00",2,30.88,168,1.43,6
"2021-08-09 00:00:00",5114,462,0,"2021-08-09 05:13:00","2021-08-09 08:45:00",2,36.36,168,8.38,14
"2021-08-09 00:00:00",5201,588,0,"2021-08-09 04:22:00","2021-08-09 07:01:00",2,45.94,168,5.84,6
"2021-08-09 00:00:00",5301,523,0,"2021-08-09 04:26:00","2021-08-09 05:36:00",2,32.05,168,23.44,30
"2021-08-09 00:00:00",5503,439,0,"2021-08-09 04:15:00","2021-08-09 06:00:00",2,30.62,168,15.41,29
"2021-08-09 00:00:00",5602,733,0,"2021-08-09 04:18:00","2021-08-09 07:35:00",2,20.83,168,13.68,24
"2021-08-09 00:00:00",5702,256,0,"2021-08-09 04:20:00","2021-08-09 07:02:00",2,18.98,168,9.96,19
"2021-08-09 00:00:00",5801,465,0,"2021-08-09 04:35:00","2021-08-09 06:30:00",2,20.48,168,13.28,21
"2021-08-09 00:00:00",6202,446,0,"2021-08-09 04:56:00","2021-08-09 07:36:00",2,18.32,168,6.48,12
"2021-08-09 00:00:00",6305,513,0,"2021-08-09 04:25:00","2021-08-09 06:50:00",2,38.74,168,31.47,30
"2021-08-09 00:00:00",7204,278,0,"2021-08-09 04:58:00","2021-08-09 06:36:00",2,26.85,168,8.42,12
"2021-08-09 00:00:00",7402,727,0,"2021-08-09 04:51:00","2021-08-09 07:55:00",2,29.1,168,11.31,22
"2021-08-09 00:00:00",7404,615,0,"2021-08-09 04:21:00","2021-08-09 05:52:00",2,27.87,168,12.79,29
"2021-08-09 00:00:00",7506,366,0,"2021-08-09 04:57:00","2021-08-09 07:51:00",2,28.02,168,9.83,14
"2021-08-09 00:00:00",7704,463,0,"2021-08-09 04:44:00","2021-08-09 07:22:00",2,17.52,168,7.57,11
"2021-08-10 00:00:00",1903,933,0,"2021-08-10 08:13:00","2021-08-10 11:39:00",2,38.15,168,9.86,18
"2021-08-10 00:00:00",2516,321,0,"2021-08-10 08:02:00","2021-08-10 09:44:00",2,58.43,168,55.62,51
"2021-08-10 00:00:00",2517,310,0,"2021-08-10 08:03:00","2021-08-10 10:02:00",2,67.99,168,56.2,52
"2021-08-10 00:00:00",3022,704,0,"2021-08-10 03:21:00","2021-08-10 08:37:00",2,106.23,168,56.54,37
"2021-08-10 00:00:00",3030,518,0,"2021-08-10 04:24:00","2021-08-10 08:05:00",2,78.37,168,40.41,30
"2021-08-10 00:00:00",3032,463,0,"2021-08-10 04:03:00","2021-08-10 08:09:00",2,58.8,168,25.51,23
"2021-08-10 00:00:00",3041,933,0,"2021-08-10 03:56:00","2021-08-10 09:20:00",2,86.52,168,25.44,24
"2021-08-10 00:00:00",3064,523,0,"2021-08-10 04:36:00","2021-08-10 08:53:00",2,48.43,168,17.42,23
"2021-08-10 00:00:00",3065,236,0,"2021-08-10 05:17:00","2021-08-10 07:29:00",2,27.2,168,9.13,11
"2021-08-10 00:00:00",3067,240,0,"2021-08-10 05:46:00","2021-08-10 08:02:00",2,28.78,168,16.11,16
"2021-08-10 00:00:00",3091,473,0,"2021-08-10 04:45:00","2021-08-10 07:42:00",2,57.54,168,4.93,10
"2021-08-10 00:00:00",3092,456,0,"2021-08-10 05:17:00","2021-08-10 09:19:00",2,37.55,168,2.17,8
"2021-08-10 00:00:00",3097,296,0,"2021-08-10 05:12:00","2021-08-10 08:40:00",2,17.83,168,11.65,13
"2021-08-10 00:00:00",3601,273,0,"2021-08-10 03:24:00","2021-08-10 04:42:00",2,28.17,168,18.06,23
"2021-08-10 00:00:00",3603,933,0,"2021-08-10 03:29:00","2021-08-10 04:42:00",2,29.65,168,0.06,0
"2021-08-10 00:00:00",3604,179,0,"2021-08-10 03:24:00","2021-08-10 05:23:00",2,22.31,168,10.31,21
"2021-08-10 00:00:00",3605,117,0,"2021-08-10 03:38:00","2021-08-10 04:47:00",2,20.47,168,13.86,19
"2021-08-10 00:00:00",3606,172,0,"2021-08-10 03:25:00","2021-08-10 04:51:00",2,35.25,168,1.5,3
"2021-08-10 00:00:00",3608,259,0,"2021-08-10 03:21:00","2021-08-10 04:25:00",2,26.35,168,7.14,15
"2021-08-10 00:00:00",4002,890,0,"2021-08-10 03:35:00","2021-08-10 08:21:00",2,148.79,168,72.11,58
"2021-08-10 00:00:00",4003,1015,0,"2021-08-10 03:57:00","2021-08-10 07:22:00",2,138.68,168,114.29,98
"2021-08-10 00:00:00",4101,667,0,"2021-08-10 04:24:00","2021-08-10 08:27:00",2,88.53,168,62.56,46
"2021-08-10 00:00:00",4105,924,0,"2021-08-10 04:11:00","2021-08-10 08:27:00",2,203.23,168,140.72,106
"2021-08-10 00:00:00",4106,1014,0,"2021-08-10 03:50:00","2021-08-10 08:46:00",2,219.98,168,111.37,73
"2021-08-10 00:00:00",4204,733,0,"2021-08-10 04:10:00","2021-08-10 07:16:00",2,94.22,168,74.41,67
"2021-08-10 00:00:00",4206,790,0,"2021-08-10 04:02:00","2021-08-10 08:51:00",2,114.49,168,79.03,61
"2021-08-10 00:00:00",4303,449,0,"2021-08-10 03:44:00","2021-08-10 07:09:00",2,81.85,168,43.01,42
"2021-08-10 00:00:00",4501,515,0,"2021-08-10 03:58:00","2021-08-10 08:18:00",2,94.91,168,78.69,59
"2021-08-10 00:00:00",4504,299,0,"2021-08-10 04:24:00","2021-08-10 07:10:00",2,45.15,168,5.42,7
"2021-08-10 00:00:00",4511,381,0,"2021-08-10 05:40:00","2021-08-10 08:50:00",2,51.43,168,18.78,17
"2021-08-10 00:00:00",4512,473,0,"2021-08-10 04:58:00","2021-08-10 09:05:00",2,58.58,168,32.06,25
"2021-08-10 00:00:00",4513,480,0,"2021-08-10 05:30:00","2021-08-10 09:33:00",2,57.25,168,11.98,23
"2021-08-10 00:00:00",4514,541,0,"2021-08-10 04:58:00","2021-08-10 08:48:00",2,55.81,168,5.13,9
"2021-08-10 00:00:00",4516,523,0,"2021-08-10 05:35:00","2021-08-10 09:11:00",2,63.18,168,15.5,14
"2021-08-10 00:00:00",4517,584,0,"2021-08-10 04:33:00","2021-08-10 08:56:00",2,50.19,168,13.58,19
"2021-08-10 00:00:00",4603,447,0,"2021-08-10 04:26:00","2021-08-10 07:00:00",2,80.51,168,24.32,20
"2021-08-10 00:00:00",4701,316,0,"2021-08-10 04:11:00","2021-08-10 06:35:00",2,63.66,168,4.43,10
"2021-08-10 00:00:00",4716,379,0,"2021-08-10 03:57:00","2021-08-10 07:14:00",2,40.71,168,11.45,17
"2021-08-10 00:00:00",4717,549,0,"2021-08-10 03:49:00","2021-08-10 07:06:00",2,51.11,168,8.17,8
"2021-08-10 00:00:00",4718,415,0,"2021-08-10 04:19:00","2021-08-10 08:21:00",2,39.89,168,10.43,14
"2021-08-10 00:00:00",4802,277,0,"2021-08-10 03:29:00","2021-08-10 06:29:00",2,60.34,168,13.61,17
"2021-08-10 00:00:00",4817,436,0,"2021-08-10 03:57:00","2021-08-10 07:27:00",2,62.74,168,35.51,27
"2021-08-10 00:00:00",4818,555,0,"2021-08-10 03:46:00","2021-08-10 07:27:00",2,84.26,168,20.9,15
"2021-08-10 00:00:00",5001,756,0,"2021-08-10 03:58:00","2021-08-10 07:37:00",2,20.03,168,8.68,13
"2021-08-10 00:00:00",5111,514,0,"2021-08-10 05:03:00","2021-08-10 09:10:00",2,39.41,168,4.53,12
"2021-08-10 00:00:00",5113,195,0,"2021-08-10 04:12:00","2021-08-10 05:49:00",2,15.91,168,3.99,12
"2021-08-10 00:00:00",5114,426,0,"2021-08-10 05:01:00","2021-08-10 08:53:00",2,43.02,168,12.27,16
"2021-08-10 00:00:00",5201,552,0,"2021-08-10 03:48:00","2021-08-10 06:54:00",2,58.9,168,20.16,19
"2021-08-10 00:00:00",5301,243,0,"2021-08-10 03:36:00","2021-08-10 04:58:00",2,30.56,168,21.33,26
"2021-08-10 00:00:00",5503,283,0,"2021-08-10 03:40:00","2021-08-10 05:27:00",2,34.81,168,20.92,22
"2021-08-10 00:00:00",5602,430,0,"2021-08-10 03:28:00","2021-08-10 06:45:00",2,21.8,168,13.14,22
"2021-08-10 00:00:00",5801,288,0,"2021-08-10 03:50:00","2021-08-10 06:16:00",2,60.44,168,15.43,20
"2021-08-10 00:00:00",6202,240,0,"2021-08-10 04:16:00","2021-08-10 07:04:00",2,28.96,168,12.94,21
"2021-08-10 00:00:00",6305,318,0,"2021-08-10 03:48:00","2021-08-10 06:36:00",2,38.36,168,31.44,30
"2021-08-10 00:00:00",6606,953,0,"2021-08-10 04:08:00","2021-08-10 07:19:00",2,28.28,168,12.32,20
"2021-08-10 00:00:00",7204,145,0,"2021-08-10 04:48:00","2021-08-10 05:43:00",2,27.82,168,14.6,12
"2021-08-10 00:00:00",7402,263,0,"2021-08-10 04:35:00","2021-08-10 07:03:00",2,17.29,168,14.35,19
"2021-08-10 00:00:00",7404,338,0,"2021-08-10 03:49:00","2021-08-10 05:21:00",2,26.4,168,17.24,20
"2021-08-10 00:00:00",7506,537,0,"2021-08-10 04:45:00","2021-08-10 07:37:00",2,24.24,168,13.77,23
"2021-08-11 00:00:00",1903,839,0,"2021-08-11 07:45:00","2021-08-11 11:25:00",2,53.72,168,0.04,0
"2021-08-11 00:00:00",2517,312,0,"2021-08-11 08:43:00","2021-08-11 10:43:00",2,67.41,168,56.21,52
"2021-08-11 00:00:00",3030,454,0,"2021-08-11 04:13:00","2021-08-11 08:10:00",2,103.48,168,26.44,19
"2021-08-11 00:00:00",3032,559,0,"2021-08-11 05:19:00","2021-08-11 08:19:00",2,17.04,168,5.19,8
"2021-08-11 00:00:00",3041,902,0,"2021-08-11 04:04:00","2021-08-11 09:40:00",2,75.24,168,23.79,22
"2021-08-11 00:00:00",3042,657,0,"2021-08-11 03:43:00","2021-08-11 06:51:00",2,74.31,168,39.25,31
"2021-08-11 00:00:00",3043,772,0,"2021-08-11 04:19:00","2021-08-11 09:05:00",2,59.95,168,17.32,17
"2021-08-11 00:00:00",3063,342,0,"2021-08-11 04:49:00","2021-08-11 08:00:00",2,38.39,168,12.9,19
"2021-08-11 00:00:00",3065,294,0,"2021-08-11 05:06:00","2021-08-11 07:16:00",2,38.36,168,7.18,14
"2021-08-11 00:00:00",3066,400,0,"2021-08-11 04:10:00","2021-08-11 07:13:00",2,38.27,168,12.63,12
"2021-08-11 00:00:00",3068,420,0,"2021-08-11 04:31:00","2021-08-11 07:07:00",2,39.29,168,9.05,10
"2021-08-11 00:00:00",3091,547,0,"2021-08-11 04:25:00","2021-08-11 08:22:00",2,77.1,168,1.74,6
"2021-08-11 00:00:00",3092,447,0,"2021-08-11 05:22:00","2021-08-11 09:25:00",2,36.87,168,2.14,7
"2021-08-11 00:00:00",3094,442,0,"2021-08-11 05:11:00","2021-08-11 08:39:00",2,42.31,168,4.34,12
"2021-08-11 00:00:00",3601,207,0,"2021-08-11 03:34:00","2021-08-11 05:53:00",2,35.83,168,18.06,23
"2021-08-11 00:00:00",3602,177,0,"2021-08-11 03:35:00","2021-08-11 05:03:00",2,26.88,168,21.17,25
"2021-08-11 00:00:00",3603,839,0,"2021-08-11 03:40:00","2021-08-11 05:03:00",2,29.43,168,2.5,5
"2021-08-11 00:00:00",3604,190,0,"2021-08-11 03:33:00","2021-08-11 05:07:00",2,22.8,168,10.31,21
"2021-08-11 00:00:00",3605,116,0,"2021-08-11 03:45:00","2021-08-11 04:50:00",2,20.52,168,14,20
"2021-08-11 00:00:00",3608,267,0,"2021-08-11 03:39:00","2021-08-11 04:50:00",2,24.82,168,8.99,20
"2021-08-11 00:00:00",3609,151,0,"2021-08-11 03:42:00","2021-08-11 05:06:00",2,26.45,168,11.13,21
"2021-08-11 00:00:00",4001,617,0,"2021-08-11 03:34:00","2021-08-11 07:54:00",2,219.08,168,37.74,28
"2021-08-11 00:00:00",4002,574,0,"2021-08-11 03:35:00","2021-08-11 07:58:00",2,145.87,168,72.11,58
"2021-08-11 00:00:00",4003,702,0,"2021-08-11 03:55:00","2021-08-11 07:35:00",2,207.81,168,71.97,54
"2021-08-11 00:00:00",4101,424,0,"2021-08-11 03:47:00","2021-08-11 07:57:00",2,86.99,168,58.7,49
"2021-08-11 00:00:00",4201,858,0,"2021-08-11 04:07:00","2021-08-11 08:13:00",2,215.71,168,36.13,34
"2021-08-11 00:00:00",4204,267,0,"2021-08-11 04:01:00","2021-08-11 06:27:00",2,94.3,168,75.28,68
"2021-08-11 00:00:00",4206,530,0,"2021-08-11 04:10:00","2021-08-11 08:27:00",2,113.1,168,79,60
"2021-08-11 00:00:00",4302,861,0,"2021-08-11 04:07:00","2021-08-11 08:26:00",2,150.25,168,28.91,24
"2021-08-11 00:00:00",4303,353,0,"2021-08-11 03:40:00","2021-08-11 07:42:00",2,90.39,168,41.91,39
"2021-08-11 00:00:00",4401,345,0,"2021-08-11 03:51:00","2021-08-11 07:33:00",2,84.65,168,59.54,57
"2021-08-11 00:00:00",4501,454,0,"2021-08-11 04:13:00","2021-08-11 08:04:00",2,101.29,168,78.82,60
"2021-08-11 00:00:00",4504,261,0,"2021-08-11 04:25:00","2021-08-11 07:16:00",2,38.22,168,22.7,19
"2021-08-11 00:00:00",4505,505,0,"2021-08-11 04:11:00","2021-08-11 07:56:00",2,64.56,168,42.27,37
"2021-08-11 00:00:00",4511,372,0,"2021-08-11 05:45:00","2021-08-11 08:51:00",2,47.45,168,18.78,17
"2021-08-11 00:00:00",4512,465,0,"2021-08-11 05:03:00","2021-08-11 08:57:00",2,56.72,168,32.1,25
"2021-08-11 00:00:00",4513,576,0,"2021-08-11 05:17:00","2021-08-11 09:49:00",2,68.37,168,13.71,15
"2021-08-11 00:00:00",4514,549,0,"2021-08-11 05:03:00","2021-08-11 08:49:00",2,58.43,168,4.74,7
"2021-08-11 00:00:00",4516,343,0,"2021-08-11 03:56:00","2021-08-11 06:22:00",2,65.49,168,39.97,35
"2021-08-11 00:00:00",4517,671,0,"2021-08-11 04:34:00","2021-08-11 08:50:00",2,46.94,168,13.67,19
"2021-08-11 00:00:00",4603,536,0,"2021-08-11 04:52:00","2021-08-11 07:40:00",2,70.97,168,28.53,24
"2021-08-11 00:00:00",4701,483,0,"2021-08-11 04:26:00","2021-08-11 07:05:00",2,68.33,168,14.11,21
"2021-08-11 00:00:00",4715,321,0,"2021-08-11 04:19:00","2021-08-11 07:00:00",2,18.77,168,4.44,9
"2021-08-11 00:00:00",4716,360,0,"2021-08-11 04:04:00","2021-08-11 07:23:00",2,39.9,168,10.56,15
"2021-08-11 00:00:00",4717,589,0,"2021-08-11 03:58:00","2021-08-11 07:18:00",2,53.37,168,15.53,13
"2021-08-11 00:00:00",4802,337,0,"2021-08-11 03:54:00","2021-08-11 07:32:00",2,46.53,168,20.46,21
"2021-08-11 00:00:00",4817,400,0,"2021-08-11 04:01:00","2021-08-11 07:20:00",2,51.79,168,20.64,16
"2021-08-11 00:00:00",4818,583,0,"2021-08-11 03:55:00","2021-08-11 07:46:00",2,103.09,168,37.71,26
"2021-08-11 00:00:00",5001,438,0,"2021-08-11 04:13:00","2021-08-11 08:03:00",2,21.62,168,10.78,21
"2021-08-11 00:00:00",5111,485,0,"2021-08-11 05:11:00","2021-08-11 09:05:00",2,37.69,168,4.38,11
"2021-08-11 00:00:00",5112,341,0,"2021-08-11 04:26:00","2021-08-11 08:02:00",2,27.78,168,2.16,7
"2021-08-11 00:00:00",5113,210,0,"2021-08-11 04:12:00","2021-08-11 05:45:00",2,16.17,168,4.17,13
"2021-08-11 00:00:00",5201,864,0,"2021-08-11 03:44:00","2021-08-11 06:58:00",2,41.19,168,11.42,17
"2021-08-11 00:00:00",5301,579,0,"2021-08-11 03:37:00","2021-08-11 05:25:00",2,30.93,168,21.35,26
"2021-08-11 00:00:00",5401,280,0,"2021-08-11 03:52:00","2021-08-11 06:44:00",2,19.23,168,11.78,24
"2021-08-11 00:00:00",5502,288,0,"2021-08-11 03:49:00","2021-08-11 07:03:00",2,25.12,168,13.04,23
"2021-08-11 00:00:00",5503,523,0,"2021-08-11 03:39:00","2021-08-11 05:55:00",2,35.25,168,15.64,28
"2021-08-11 00:00:00",5602,557,0,"2021-08-11 03:48:00","2021-08-11 07:03:00",2,22.77,168,12.45,20
"2021-08-11 00:00:00",5801,421,0,"2021-08-11 04:04:00","2021-08-11 07:02:00",2,22.05,168,11.36,14
"2021-08-11 00:00:00",6202,415,0,"2021-08-11 04:22:00","2021-08-11 07:17:00",2,21.09,168,11.67,17
"2021-08-11 00:00:00",6305,506,0,"2021-08-11 03:59:00","2021-08-11 06:51:00",2,40.53,168,31.44,30
"2021-08-11 00:00:00",7204,265,0,"2021-08-11 04:40:00","2021-08-11 06:15:00",2,24.06,168,7.81,12
"2021-08-11 00:00:00",7402,566,0,"2021-08-11 04:30:00","2021-08-11 07:16:00",2,22.04,168,14.94,20
"2021-08-11 00:00:00",7404,255,0,"2021-08-11 03:57:00","2021-08-11 05:28:00",2,26.21,168,12.89,29
"2021-08-11 00:00:00",7506,710,0,"2021-08-11 04:45:00","2021-08-11 07:04:00",2,24.74,168,10.7,15
"2021-08-13 00:00:00",1903,1071,0,"2021-08-13 07:46:00","2021-08-13 11:34:00",2,55.51,168,0.04,0
"2021-08-13 00:00:00",2517,295,0,"2021-08-13 08:16:00","2021-08-13 10:10:00",2,67.68,168,56.2,52
"2021-08-13 00:00:00",3022,694,0,"2021-08-13 03:32:00","2021-08-13 09:10:00",2,121.63,168,74.79,55
"2021-08-13 00:00:00",3030,510,0,"2021-08-13 04:39:00","2021-08-13 09:00:00",2,83.19,168,40.5,31
"2021-08-13 00:00:00",3031,537,0,"2021-08-13 05:01:00","2021-08-13 08:52:00",2,64.93,168,10.08,13
"2021-08-13 00:00:00",3041,987,0,"2021-08-13 04:24:00","2021-08-13 10:42:00",2,81.48,168,23.86,22
"2021-08-13 00:00:00",3043,471,0,"2021-08-13 04:27:00","2021-08-13 07:45:00",2,52.42,168,15.68,16
"2021-08-13 00:00:00",3061,287,0,"2021-08-13 05:43:00","2021-08-13 08:41:00",2,15.17,168,11.77,16
"2021-08-13 00:00:00",3063,357,0,"2021-08-13 05:08:00","2021-08-13 07:52:00",2,37.39,168,14.11,20
"2021-08-13 00:00:00",3064,466,0,"2021-08-13 04:58:00","2021-08-13 08:57:00",2,47.7,168,14.72,20
"2021-08-13 00:00:00",3065,297,0,"2021-08-13 05:13:00","2021-08-13 07:12:00",2,38.74,168,7.17,14
"2021-08-13 00:00:00",3068,406,0,"2021-08-13 04:20:00","2021-08-13 06:53:00",2,40.28,168,8.84,8
"2021-08-13 00:00:00",3069,461,0,"2021-08-13 04:33:00","2021-08-13 09:38:00",2,36.65,168,1.16,4
"2021-08-13 00:00:00",3091,457,0,"2021-08-13 04:34:00","2021-08-13 08:30:00",2,54.72,168,6.84,12
"2021-08-13 00:00:00",3092,415,0,"2021-08-13 05:26:00","2021-08-13 09:19:00",2,36.58,168,2.18,8
"2021-08-13 00:00:00",3094,426,0,"2021-08-13 05:25:00","2021-08-13 08:52:00",2,41.93,168,3.43,10
"2021-08-13 00:00:00",3601,244,0,"2021-08-13 03:34:00","2021-08-13 05:18:00",2,35.59,168,17.75,22
"2021-08-13 00:00:00",3602,183,0,"2021-08-13 03:35:00","2021-08-13 05:04:00",2,25.84,168,21.43,27
"2021-08-13 00:00:00",3603,1071,0,"2021-08-13 03:37:00","2021-08-13 04:44:00",2,17.72,168,10.99,16
"2021-08-13 00:00:00",3604,192,0,"2021-08-13 03:40:00","2021-08-13 05:16:00",2,24.56,168,14.7,19
"2021-08-13 00:00:00",3605,114,0,"2021-08-13 03:45:00","2021-08-13 04:50:00",2,20.21,168,13.85,19
"2021-08-13 00:00:00",3608,246,0,"2021-08-13 03:45:00","2021-08-13 04:48:00",2,24.95,168,9.46,22
"2021-08-13 00:00:00",3609,151,0,"2021-08-13 03:41:00","2021-08-13 05:08:00",2,26.58,168,10.63,20
"2021-08-13 00:00:00",4000,428,0,"2021-08-13 02:50:00","2021-08-13 07:18:00",2,181.6,168,81.32,66
"2021-08-13 00:00:00",4001,492,0,"2021-08-13 03:57:00","2021-08-13 07:42:00",2,164.11,168,88.95,66
"2021-08-13 00:00:00",4002,576,0,"2021-08-13 03:56:00","2021-08-13 08:14:00",2,148.04,168,71.96,58
"2021-08-13 00:00:00",4003,977,0,"2021-08-13 04:23:00","2021-08-13 09:31:00",2,254.01,168,34.63,29
"2021-08-13 00:00:00",4101,544,0,"2021-08-13 04:20:00","2021-08-13 08:22:00",2,88.34,168,62.96,48
"2021-08-13 00:00:00",4201,830,0,"2021-08-13 04:06:00","2021-08-13 08:21:00",2,201.46,168,30.46,28
"2021-08-13 00:00:00",4204,300,0,"2021-08-13 04:48:00","2021-08-13 07:20:00",2,105.86,168,56.98,39
"2021-08-13 00:00:00",4206,532,0,"2021-08-13 04:18:00","2021-08-13 08:53:00",2,112.35,168,79,60
"2021-08-13 00:00:00",4302,718,0,"2021-08-13 04:27:00","2021-08-13 08:54:00",2,124.2,168,55.7,50
"2021-08-13 00:00:00",4303,491,0,"2021-08-13 03:55:00","2021-08-13 07:58:00",2,86.08,168,42.08,40
"2021-08-13 00:00:00",4401,384,0,"2021-08-13 04:09:00","2021-08-13 07:48:00",2,85.93,168,59.4,57
"2021-08-13 00:00:00",4501,447,0,"2021-08-13 03:47:00","2021-08-13 08:14:00",2,96.98,168,78.8,60
"2021-08-13 00:00:00",4512,460,0,"2021-08-13 05:21:00","2021-08-13 09:14:00",2,59.32,168,31.91,24
"2021-08-13 00:00:00",4514,562,0,"2021-08-13 05:17:00","2021-08-13 09:07:00",2,56.97,168,5.03,8
"2021-08-13 00:00:00",4516,512,0,"2021-08-13 05:32:00","2021-08-13 08:59:00",2,80.6,168,3.88,8
"2021-08-13 00:00:00",4517,598,0,"2021-08-13 04:33:00","2021-08-13 09:10:00",2,49.15,168,13.74,19
"2021-08-13 00:00:00",4603,693,0,"2021-08-13 04:53:00","2021-08-13 07:51:00",2,75.08,168,27.82,24
"2021-08-13 00:00:00",4605,548,0,"2021-08-13 04:10:00","2021-08-13 08:31:00",2,63.17,168,28.72,24
"2021-08-13 00:00:00",4701,669,0,"2021-08-13 04:28:00","2021-08-13 07:40:00",2,71.78,168,10.09,12
"2021-08-13 00:00:00",4715,340,0,"2021-08-13 04:28:00","2021-08-13 06:51:00",2,21.62,168,5.17,9
"2021-08-13 00:00:00",4717,578,0,"2021-08-13 03:57:00","2021-08-13 07:12:00",2,51.74,168,7.33,6
"2021-08-13 00:00:00",4718,453,0,"2021-08-13 04:14:00","2021-08-13 08:49:00",2,40.91,168,16.33,18
"2021-08-13 00:00:00",4802,322,0,"2021-08-13 04:23:00","2021-08-13 07:38:00",2,38.81,168,20.11,20
"2021-08-13 00:00:00",4817,395,0,"2021-08-13 04:44:00","2021-08-13 07:59:00",2,46.99,168,20.36,24
"2021-08-13 00:00:00",4818,560,0,"2021-08-13 04:03:00","2021-08-13 07:26:00",2,64.95,168,26.44,22
"2021-08-13 00:00:00",5001,554,0,"2021-08-13 04:23:00","2021-08-13 08:37:00",2,21.39,168,10.98,22
"2021-08-13 00:00:00",5111,513,0,"2021-08-13 05:06:00","2021-08-13 09:09:00",2,38.03,168,4.51,12
"2021-08-13 00:00:00",5112,534,0,"2021-08-13 04:32:00","2021-08-13 08:12:00",2,31.11,168,1.4,4
"2021-08-13 00:00:00",5113,207,0,"2021-08-13 04:18:00","2021-08-13 05:59:00",2,16.5,168,3.49,12
"2021-08-13 00:00:00",5114,466,0,"2021-08-13 05:02:00","2021-08-13 09:08:00",2,51.24,168,17.65,24
"2021-08-13 00:00:00",5201,752,0,"2021-08-13 03:54:00","2021-08-13 07:01:00",2,33.95,168,8.3,23
"2021-08-13 00:00:00",5301,436,0,"2021-08-13 03:51:00","2021-08-13 06:13:00",2,30.13,168,21.34,26
"2021-08-13 00:00:00",5401,771,0,"2021-08-13 03:45:00","2021-08-13 06:49:00",2,17.42,168,14.21,19
"2021-08-13 00:00:00",5502,427,0,"2021-08-13 03:47:00","2021-08-13 07:12:00",2,25.15,168,14.39,26
"2021-08-13 00:00:00",5503,491,0,"2021-08-13 03:51:00","2021-08-13 06:22:00",2,32.9,168,15.19,28
"2021-08-13 00:00:00",5602,792,0,"2021-08-13 03:46:00","2021-08-13 08:02:00",2,24.35,168,13.32,23
"2021-08-13 00:00:00",5801,373,0,"2021-08-13 04:14:00","2021-08-13 06:44:00",2,20.43,168,13.14,20
"2021-08-13 00:00:00",6202,373,0,"2021-08-13 04:29:00","2021-08-13 07:56:00",2,27.88,168,13.1,22
"2021-08-13 00:00:00",6305,551,0,"2021-08-13 04:04:00","2021-08-13 06:50:00",2,37.99,168,31.48,30
"2021-08-13 00:00:00",6507,250,0,"2021-08-13 04:47:00","2021-08-13 06:45:00",2,15.43,168,11.09,22
"2021-08-13 00:00:00",7204,239,0,"2021-08-13 04:43:00","2021-08-13 06:34:00",2,25.47,168,9.22,13
"2021-08-13 00:00:00",7402,656,0,"2021-08-13 04:14:00","2021-08-13 07:30:00",2,20.54,168,15.93,22
"2021-08-13 00:00:00",7404,725,0,"2021-08-13 04:14:00","2021-08-13 07:11:00",2,28.63,168,18.27,24
"2021-08-13 00:00:00",7506,774,0,"2021-08-13 05:33:00","2021-08-13 07:41:00",2,15.34,168,3.21,5
